date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:41	2545/2545	---M--	200	added ('OK')	image/gif	etag:%226a07ce-9f1-52fd715d04c80%22	http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/loader.gif	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/loader.gif	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/css/prettyphoto.css)
21:45:41	845/845	---M--	200	added ('OK')	image/png	etag:%226a07c7-34d-52fd715d04c80%22	http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/btnNext.png	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/btnNext.png	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/css/prettyphoto.css)
21:45:41	828/828	---M--	200	added ('OK')	image/png	etag:%226a07c8-33c-52fd715d04c80%22	http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/btnPrevious.png	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/btnPrevious.png	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/css/prettyphoto.css)
21:45:41	142/142	---M--	200	added ('OK')	image/png	etag:%226a07c9-8e-52fd715d04c80%22	http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/css/prettyphoto.css)
21:45:41	227/227	---M--	200	added ('OK')	image/gif	etag:%226a07cd-e3-52fd715d04c80%22	http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/css/prettyphoto.css)
21:45:42	2545/2545	---M--	200	added ('OK')	image/gif	etag:%226a07d3-9f1-52fd715d04c80%22	http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/light_rounded/loader.gif	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/assets/images/prettyPhoto/light_rounded/loader.gif	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/css/prettyphoto.css)
21:45:42	20768/20768	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Feb%202018%2021:45:38%20GMT	http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/css/owl.video.play.png	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/assets/css/owl.video.play.png	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/assets/css/owl.carousel.css)
21:45:43	847/847	---M--	200	added ('OK')	image/gif	etag:%22661587-34f-561bb41c2bcb6%22	http://www.hmk.net.pl/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://www.hmk.net.pl/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.9.2)
21:45:44	20768/20768	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Feb%202018%2021:45:39%20GMT	http://www.hmk.net.pl/wp-content/themes/images/welcome-theme.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/images/welcome-theme.jpg	(from http://www.hmk.net.pl/wp-content/themes/hmkemc-child/style.css?ver=4.9.3)
21:45:45	40045/40045	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Apr%202016%2020:48:32%20GMT	http://www.hmk.net.pl/wp-content/themes/hmkemc/genericons/font/genericons-regular-webfont.svg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/genericons/font/genericons-regular-webfont.svg	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/genericons/genericons.css?ver=3.03)
21:45:47	14935/14935	---MCZ	200	added ('OK')	text/plain	date:Wed,%2006%20Apr%202016%2020:48:34%20GMT	http://www.hmk.net.pl/wp-content/themes/hmkemc/genericons/font/genericons-regular-webfont.eot	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/genericons/font/genericons-regular-webfont.eot	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/genericons/genericons.css?ver=3.03)
21:45:47	203/203	---M--	200	added ('OK')	image/png	etag:%226a013e-cb-561bb4207d81d%22	http://www.hmk.net.pl/wp-content/plugins/easy-fancybox/fancybox/fancybox-x.png	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/plugins/easy-fancybox/fancybox/fancybox-x.png	(from http://www.hmk.net.pl/wp-content/plugins/easy-fancybox/fancybox/jquery.fancybox-1.3.8.min.css?ver=1.6.2)
21:45:47	27348/27348	---MCZ	200	added ('OK')	text/plain	date:Wed,%2006%20Apr%202016%2020:48:34%20GMT	http://www.hmk.net.pl/wp-content/themes/hmkemc/genericons/font/genericons-regular-webfont.ttf	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc/genericons/font/genericons-regular-webfont.ttf	(from http://www.hmk.net.pl/wp-content/themes/hmkemc/genericons/genericons.css?ver=3.03)
21:45:48	15287/15287	---M--	200	added ('OK')	image/png	etag:%226a0140-3bb7-561bb4207d81d%22	http://www.hmk.net.pl/wp-content/plugins/easy-fancybox/fancybox/fancybox.png	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/plugins/easy-fancybox/fancybox/fancybox.png	(from http://www.hmk.net.pl/wp-content/plugins/easy-fancybox/fancybox/jquery.fancybox-1.3.8.min.css?ver=1.6.2)
21:45:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:43%20GMT	http://www.hmk.net.pl/?p=54	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/indexcc0f.html	(from http://www.hmk.net.pl/uslugi/klimatyzacja/sprzedaz/)
21:45:48	2235/2235	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:43%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fklimatyzacja%2Fsprzedaz%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed32e5.json	(from http://www.hmk.net.pl/uslugi/klimatyzacja/sprzedaz/)
21:45:48	2331/2331	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:44%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fklimatyzacja%2Fsprzedaz%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed033f	(from http://www.hmk.net.pl/uslugi/klimatyzacja/sprzedaz/)
21:45:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:45%20GMT	http://www.hmk.net.pl/?p=43	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/index4170.html	(from http://www.hmk.net.pl/uslugi/chlodnictwo/sprzedaz/)
21:45:49	2233/2233	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:44%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fchlodnictwo%2Fsprzedaz%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed4650.json	(from http://www.hmk.net.pl/uslugi/chlodnictwo/sprzedaz/)
21:45:49	2329/2329	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:45%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fchlodnictwo%2Fsprzedaz%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embedff0f	(from http://www.hmk.net.pl/uslugi/chlodnictwo/sprzedaz/)
21:45:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:46%20GMT	http://www.hmk.net.pl/?p=52	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/index4579.html	(from http://www.hmk.net.pl/uslugi/klimatyzacja/montaz/)
21:45:50	2225/2225	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:46%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fklimatyzacja%2Fmontaz%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embeda61f.json	(from http://www.hmk.net.pl/uslugi/klimatyzacja/montaz/)
21:45:51	15672/15672	---M--	200	added ('OK')	image/jpeg	etag:%226a0988-3d38-555e0e9e9c440%22	http://www.hmk.net.pl/wp-content/uploads/2017/08/mini_02.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2017/08/mini_02.jpg	(from http://www.hmk.net.pl/uslugi/klimatyzacja/montaz/)
21:45:51	2321/2321	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:46%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fklimatyzacja%2Fmontaz%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed3101	(from http://www.hmk.net.pl/uslugi/klimatyzacja/montaz/)
21:45:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:47%20GMT	http://www.hmk.net.pl/?p=56	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/index2dc8.html	(from http://www.hmk.net.pl/uslugi/chlodnictwo/montaz/)
21:45:51	2223/2223	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:47%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fchlodnictwo%2Fmontaz%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embedbea4.json	(from http://www.hmk.net.pl/uslugi/chlodnictwo/montaz/)
21:45:51	132560/132560	---M--	200	added ('OK')	image/png	etag:%226a0712-205d0-52fd715eed100%22	http://www.hmk.net.pl/wp-content/themes/hmkemc-child/images/gradient-blue.png	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/themes/hmkemc-child/images/gradient-blue.png	(from http://www.hmk.net.pl/wp-content/themes/hmkemc-child/style.css?ver=4.9.3)
21:45:52	2319/2319	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:47%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fchlodnictwo%2Fmontaz%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed63f8	(from http://www.hmk.net.pl/uslugi/chlodnictwo/montaz/)
21:45:53	2210/2210	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:48%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fklimatyzacja%2Fserwis%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embedbfdc.json	(from http://www.hmk.net.pl/uslugi/klimatyzacja/serwis/)
21:45:53	28108/28108	---M--	200	added ('OK')	image/jpeg	etag:%226a0922-6dcc-52fd715b1c800%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/chlod-300x104.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/chlod-300x104.jpg	(from http://www.hmk.net.pl/uslugi/chlodnictwo/montaz/)
21:45:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:50%20GMT	http://www.hmk.net.pl/?p=50	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/index6aed.html	(from http://www.hmk.net.pl/uslugi/klimatyzacja/serwis/)
21:45:54	2303/2303	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:50%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fklimatyzacja%2Fserwis%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embedbecd	(from http://www.hmk.net.pl/uslugi/klimatyzacja/serwis/)
21:45:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:51%20GMT	http://www.hmk.net.pl/?p=58	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/indexe9b4.html	(from http://www.hmk.net.pl/uslugi/chlodnictwo/serwis/)
21:45:55	30161/30161	---M--	200	added ('OK')	image/jpeg	etag:%226a0985-75d1-555e0e9da8200%22	http://www.hmk.net.pl/wp-content/uploads/2017/08/mini_01.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2017/08/mini_01.jpg	(from http://www.hmk.net.pl/uslugi/klimatyzacja/serwis/)
21:45:55	2208/2208	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:50%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fchlodnictwo%2Fserwis%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embedfd1b.json	(from http://www.hmk.net.pl/uslugi/chlodnictwo/serwis/)
21:45:56	2301/2301	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:52%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Fuslugi%2Fchlodnictwo%2Fserwis%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed4208	(from http://www.hmk.net.pl/uslugi/chlodnictwo/serwis/)
21:45:57	23331/23331	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202018%2021:45:52%20GMT	http://www.hmk.net.pl/realizacje/klimatyzacja/	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/realizacje/klimatyzacja/index.html	(from http://www.hmk.net.pl/realizacje/clean-environment/)
21:45:57	24111/24111	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202018%2021:45:52%20GMT	http://www.hmk.net.pl/realizacje/chlodnictwo/	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/realizacje/chlodnictwo/index.html	(from http://www.hmk.net.pl/realizacje/healthy-atmosphere/)
21:45:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:53%20GMT	http://www.hmk.net.pl/?p=240	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/indexcfe0.html	(from http://www.hmk.net.pl/referencje-cert/certyfikat-lg-2/)
21:45:57	2367/2367	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:53%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Freferencje-cert%2Fcertyfikat-lg-2%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embedcd84.json	(from http://www.hmk.net.pl/referencje-cert/certyfikat-lg-2/)
21:45:58	2500/2500	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:53%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Freferencje-cert%2Fcertyfikat-lg-2%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed073a	(from http://www.hmk.net.pl/referencje-cert/certyfikat-lg-2/)
21:45:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:54%20GMT	http://www.hmk.net.pl/?p=237	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/index8a71.html	(from http://www.hmk.net.pl/referencje-cert/certyfikat-lg/)
21:45:59	11888/11888	---M--	200	added ('OK')	image/jpeg	etag:%22b00b93-2e70-564ef5e91b9fd%22	http://www.hmk.net.pl/wp-content/uploads/2018/02/Scan-604x270.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2018/02/Scan-604x270.jpg	(from http://www.hmk.net.pl/referencje-cert/certyfikat-lg-2/)
21:45:59	89976/89976	---M--	200	added ('OK')	image/jpeg	etag:%226a0924-15f78-52fd715b1c800%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/chlod.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/chlod.jpg	(from http://www.hmk.net.pl/uslugi/chlodnictwo/montaz/)
21:45:59	2372/2372	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:54%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Freferencje-cert%2Fcertyfikat-lg%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embeda650.json	(from http://www.hmk.net.pl/referencje-cert/certyfikat-lg/)
21:45:59	2505/2505	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:55%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Freferencje-cert%2Fcertyfikat-lg%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embeda97d	(from http://www.hmk.net.pl/referencje-cert/certyfikat-lg/)
21:45:59	11382/11382	---M--	200	added ('OK')	image/jpeg	etag:%22b00b90-2c76-564ef49886190%22	http://www.hmk.net.pl/wp-content/uploads/2018/02/certyfikat-LG-604x270.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2018/02/certyfikat-LG-604x270.jpg	(from http://www.hmk.net.pl/referencje-cert/certyfikat-lg/)
21:46:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:56%20GMT	http://www.hmk.net.pl/?p=179	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/indexccf8.html	(from http://www.hmk.net.pl/referencje-cert/dozor-2/)
21:46:00	2321/2321	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:56%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Freferencje-cert%2Fdozor-2%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed70e5.json	(from http://www.hmk.net.pl/referencje-cert/dozor-2/)
21:46:00	2454/2454	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:56%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Freferencje-cert%2Fdozor-2%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed09a5	(from http://www.hmk.net.pl/referencje-cert/dozor-2/)
21:46:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:57%20GMT	http://www.hmk.net.pl/?p=177	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/indexb7c7.html	(from http://www.hmk.net.pl/referencje-cert/dozor/)
21:46:01	2316/2316	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:57%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Freferencje-cert%2Fdozor%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed38bd.json	(from http://www.hmk.net.pl/referencje-cert/dozor/)
21:46:02	2449/2449	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:57%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Freferencje-cert%2Fdozor%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed0b3a	(from http://www.hmk.net.pl/referencje-cert/dozor/)
21:46:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:45:58%20GMT	http://www.hmk.net.pl/?p=12	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/index678b.html	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:03	2365/2365	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:45:58%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Frealizacje%2Fchlodnictwo%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed26ad.json	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:03	56639/56639	---M--	200	added ('OK')	image/jpeg	etag:%226a09b7-dd3f-5563b356dc9c0%22	http://www.hmk.net.pl/wp-content/uploads/2017/08/udt2-604x270.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2017/08/udt2-604x270.jpg	(from http://www.hmk.net.pl/referencje-cert/dozor-2/)
21:46:03	2501/2501	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:45:59%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Frealizacje%2Fchlodnictwo%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed4582	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:05	7042/7042	---M--	200	added ('OK')	image/jpeg	etag:%226a08f0-1b82-555e8e3ab9600%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/18870247_1461502140574369_730395471_o-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/18870247_1461502140574369_730395471_o-150x150.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:06	18582/18582	---M--	200	added ('OK')	image/jpeg	etag:%226a0927-4896-555eb72d83200%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/chlodnictwo-450x270.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/chlodnictwo-450x270.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:08	57502/57502	---M--	200	added ('OK')	image/jpeg	etag:%226a09bb-e09e-5563b342d5a80%22	http://www.hmk.net.pl/wp-content/uploads/2017/08/utd-604x270.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2017/08/utd-604x270.jpg	(from http://www.hmk.net.pl/referencje-cert/dozor/)
21:46:09	17912/17912	---M--	200	added ('OK')	image/jpeg	etag:%226a0903-45f8-555e8e3d95cc0%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/20170310_152458-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/20170310_152458-150x150.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:13	61389/61389	---M--	200	added ('OK')	image/jpeg	etag:%226a08f3-efcd-555e8e39c53c0%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/18870247_1461502140574369_730395471_o.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/18870247_1461502140574369_730395471_o.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:13	26394/26394	---M--	200	added ('OK')	image/jpeg	etag:%226a090c-671a-555e8e3e89f00%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0043-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0043-150x150.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:18	25552/25552	---M--	200	added ('OK')	image/jpeg	etag:%226a0912-63d0-555e8e4072380%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0056-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0056-150x150.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:51	234770/234770	---M--	200	added ('OK')	image/jpeg	etag:%226a0915-39512-555e8e3f7e140%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0056.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0056.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:53	220698/220698	---M--	200	added ('OK')	image/jpeg	etag:%226a091f-35e1a-555e937c5bcc0%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0223.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0223.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:46:55	24847/24847	---M--	200	added ('OK')	image/jpeg	etag:%226a091b-610f-555e937d4ff00%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0223-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0223-150x150.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
